,score,content,label,cleaned_content,content_stopWord,stemmed_content
1556,3,"Aplikasi grab lambat. Di beberapa fitur juga sering tidak sinkron. Contoh paling sering ketika muncul promo grab ride kemudian saya klik dengan harapan lebih mempercepat proses pemesanan menggunakan promo tsb. Namun di halaman pemesanan promo yg muncul malah tidak sesuai dengan promo yg saya klik di halaman awal (biasanya langsung berganti dengan promo ovo). Membuat semakin lama lagi proses pemesanan karena harus ganti dengan promo yg saya ingin di awal, apalagi appnya lambat.",negatif,aplikasi grab lambat di beberapa fitur juga sering tidak sinkron contoh paling sering ketika muncul promo grab ride kemudian saya klik dengan harapan lebih mempercepat proses pemesanan menggunakan promo tsb namun di halaman pemesanan promo yg muncul malah tidak sesuai dengan promo yg saya klik di halaman awal biasanya langsung berganti dengan promo ovo membuat semakin lama lagi proses pemesanan karena harus ganti dengan promo yg saya ingin di awal apalagi appnya lambat,aplikasi grab lambat fitur sinkron contoh muncul promo grab ride klik harapan mempercepat proses pemesanan promo tsb halaman pemesanan promo yg muncul sesuai promo yg klik halaman langsung berganti promo ovo proses pemesanan ganti promo yg appnya lambat,aplikasi grab lambat fitur sinkron contoh muncul promo grab ride klik harap cepat proses mesan promo tsb halaman mesan promo yg muncul sesuai promo yg klik halaman langsung ganti promo ovo proses mesan ganti promo yg appnya lambat
1557,2,"Tolong dong buat grab MAPS nya diperbaiki, ditingkatkan lagi.. saya gak bisa2 ngepasin titik lokasi rumah saya, harus digeser beberapa meter dulu baru bisa masukin titik lokasi tapi ongkirnya malah jadi beda jauh banget kalau masih 1-2 rb bedanya ya gk ppa.. ini hampir 10 rb loh padahal beda titiknya cuma beberapa meter aja. Padahal dari dulu selalu makai grab, tapi makin kesini makin gak jelas",negatif,tolong dong buat grab maps nya diperbaiki ditingkatkan lagi saya gak bisa ngepasin titik lokasi rumah saya harus digeser beberapa meter dulu baru bisa masukin titik lokasi tapi ongkirnya malah jadi beda jauh banget kalau masih rb bedanya ya gk ppa ini hampir rb loh padahal beda titiknya cuma beberapa meter aja padahal dari dulu selalu makai grab tapi makin kesini makin gak jelas,tolong grab maps nya diperbaiki ditingkatkan gak ngepasin titik lokasi rumah digeser meter masukin titik lokasi ongkirnya beda banget rb bedanya ya gk ppa rb loh beda titiknya meter aja makai grab kesini gak,tolong grab maps nya baik tingkat gak ngepasin titik lokasi rumah geser meter masukin titik lokasi ongkirnya beda banget rb beda ya gk ppa rb loh beda titik meter aja maka grab kesini gak
1558,3,"setiap saya selesai pakai grabexp pasti semua fasilitas grab seperti food, bike, dan car tampilan menunya seperti grabexp dan tidak bisa menggunakan fasilitas lain dari grab ini. sangat melelahkan, butuh cepat, malah sangat lemot. Restoran yang ada di grab food banyak yang tidak sesuai harganya. Driver sering mengeluh jika kita melakukan orderan untuk lokasi yang jauh.",negatif,setiap saya selesai pakai grabexp pasti semua fasilitas grab seperti food bike dan car tampilan menunya seperti grabexp dan tidak bisa menggunakan fasilitas lain dari grab ini sangat melelahkan butuh cepat malah sangat lemot restoran yang ada di grab food banyak yang tidak sesuai harganya driver sering mengeluh jika kita melakukan orderan untuk lokasi yang jauh,selesai pakai grabexp fasilitas grab food bike car tampilan menunya grabexp fasilitas grab melelahkan butuh cepat lemot restoran grab food sesuai harganya driver mengeluh orderan lokasi,selesai pakai grabexp fasilitas grab food bike car tampil menu grabexp fasilitas grab lelah butuh cepat lot restoran grab food sesuai harga driver keluh order lokasi
1559,3,"Tolong diperbaiki kinerja pengemudinya. Semakin banyak yg juaji, menolak rejeki. Apalagi jika kena promo atau kena jarak dekat. Seringkali juga no hp pengemudi pun tdk bs di hubungi alias nomer siluman. Seringkali juga alamat/mapsnya tdk bisa muncul sesuai dg yg di ketikkan..",negatif,tolong diperbaiki kinerja pengemudinya semakin banyak yg juaji menolak rejeki apalagi jika kena promo atau kena jarak dekat seringkali juga no hp pengemudi pun tdk bs di hubungi alias nomer siluman seringkali juga alamatmapsnya tdk bisa muncul sesuai dg yg di ketikkan,tolong diperbaiki kinerja pengemudinya yg juaji menolak rejeki kena promo kena jarak seringkali no hp pengemudi tdk bs hubungi alias nomer siluman seringkali alamatmapsnya tdk muncul sesuai dg yg ketikkan,tolong baik kerja mud yg juaji tolak rejeki kena promo kena jarak seringkali no hp kemudi tdk bs hubung alias nomer siluman seringkali alamatmapsnya tdk muncul sesuai dg yg ketik
1560,1,"betulin dulu apknya. terlalu banyak bug. 1 map tiba"" hilang, 2 titik tiba"" berpindah ketika sudah di pesan 3 saat saya keluar dari apk dan ingin masuk lagi pesanan saya tadi ilang sedangkan saya sudah memesan driver. tolong di perbaiki apk ada untuk membantu orang bukan untuk merepotkan orang.",negatif,betulin dulu apknya terlalu banyak bug map tiba hilang titik tiba berpindah ketika sudah di pesan saat saya keluar dari apk dan ingin masuk lagi pesanan saya tadi ilang sedangkan saya sudah memesan driver tolong di perbaiki apk ada untuk membantu orang bukan untuk merepotkan orang,betulin apknya bug map hilang titik berpindah pesan apk masuk pesanan ilang memesan driver tolong perbaiki apk membantu orang merepotkan orang,betulin apknya bug map hilang titik pindah pesan apk masuk pesan ilang mes driver tolong baik apk bantu orang repot orang
1561,3,"Ya gimana, saya lebih sering pake grab foodnya dari pada yg lain, karena banyak diskon dan drivernya lebih banyak, cuman untuk yg lain, ongkosnya jauh di atas tetangga sebelah. Apalagi kalau perjalanan melewati tol, seringnya aplikasi secara otomatis menambahkan biaya tol, padahal kita udah bayar ke drivernya... terus sering banget update nya, hp android kalau memori rendah kaga akan bisa...",negatif,ya gimana saya lebih sering pake grab foodnya dari pada yg lain karena banyak diskon dan drivernya lebih banyak cuman untuk yg lain ongkosnya jauh di atas tetangga sebelah apalagi kalau perjalanan melewati tol seringnya aplikasi secara otomatis menambahkan biaya tol padahal kita udah bayar ke drivernya terus sering banget update nya hp android kalau memori rendah kaga akan bisa,ya gimana pake grab foodnya yg diskon drivernya cuman yg ongkosnya tetangga sebelah perjalanan melewati tol aplikasi otomatis biaya tol udah bayar drivernya banget update nya hp android memori rendah kaga,ya gimana pake grab foodnya yg diskon drivernya cuman yg ongkos tetangga belah jalan lewat tol aplikasi otomatis biaya tol udah bayar drivernya banget update nya hp android memori rendah kaga
1562,5,"jujurnya saya suka sekali sma aplikasi grab ini. tpi ada hal yg membuat sya agak kecewa sama aplikasinya. contohnya, seperti kemarin ""paket hemat GrabBike"" saya gk bisa diperpanjang otomatis:') entah eror apa gimana saya juga gk paham. tpi temen saya yg pake ""paket hemat GrabBike"" bisa diperpanjang otomatis. mungkin memang blm rezeki saya gapapa, tpi saya sukakkkk!!! sama aplikasi grab ini banyak promonya, membuat dompet ku jauh lebih hemat dan membantu ku dlm bekerja!! thankks grab!!!!💚💚💚💚💚",positif,jujurnya saya suka sekali sma aplikasi grab ini tpi ada hal yg membuat sya agak kecewa sama aplikasinya contohnya seperti kemarin paket hemat grabbike saya gk bisa diperpanjang otomatis entah eror apa gimana saya juga gk paham tpi temen saya yg pake paket hemat grabbike bisa diperpanjang otomatis mungkin memang blm rezeki saya gapapa tpi saya sukakkkk sama aplikasi grab ini banyak promonya membuat dompet ku jauh lebih hemat dan membantu ku dlm bekerja thankks grab,jujurnya suka sma aplikasi grab tpi yg sya kecewa aplikasinya contohnya kemarin paket hemat grabbike gk diperpanjang otomatis eror gimana gk paham tpi temen yg pake paket hemat grabbike diperpanjang otomatis blm rezeki gapapa tpi sukakkkk aplikasi grab promonya dompet ku hemat membantu ku dlm thankks grab,jujur suka sma aplikasi grab tpi yg sya kecewa aplikasi contoh kemarin paket hemat grabbike gk panjang otomatis eror gimana gk paham tpi temen yg pake paket hemat grabbike panjang otomatis blm rezeki gapapa tpi sukakkkk aplikasi grab promonya dompet ku hemat bantu ku dlm thankks grab
1563,4,"Aplikasi grab saat ini sudah lebih bagus dari yang sebelum nya, tetapi ada problem di masalah map nya yang menyulitkan driver. Seperti pesanan orang lain ikut dalam satu driver (nyantol) jadi menurut saya Tolong diberbaiki sistem maps nya. Terimakasih",positif,aplikasi grab saat ini sudah lebih bagus dari yang sebelum nya tetapi ada problem di masalah map nya yang menyulitkan driver seperti pesanan orang lain ikut dalam satu driver nyantol jadi menurut saya tolong diberbaiki sistem maps nya terimakasih,aplikasi grab bagus nya problem map nya menyulitkan driver pesanan orang driver nyantol tolong diberbaiki sistem maps nya terimakasih,aplikasi grab bagus nya problem map nya sulit driver pesan orang driver nyantol tolong baik sistem maps nya terimakasih
1564,5,Bagus sekali. Sangat membantu. Cuman kadang kadang promo saya itu kan berlaku 2 kali pesanan dalam sehari. Tapi saya baru pakai sekali pas mau yg kedua kali. Katanya vocer sudah habis di gunakan. Aduuhh tolong dongk. Itu aplikasi atau manajemennya di perbaiki dongk. Kan kalau kayak gini kita juga kadang malas pesan grabnya.,positif,bagus sekali sangat membantu cuman kadang kadang promo saya itu kan berlaku kali pesanan dalam sehari tapi saya baru pakai sekali pas mau yg kedua kali katanya vocer sudah habis di gunakan aduuhh tolong dongk itu aplikasi atau manajemennya di perbaiki dongk kan kalau kayak gini kita juga kadang malas pesan grabnya,bagus membantu cuman kadang kadang promo berlaku kali pesanan sehari pakai pas yg kali vocer habis aduuhh tolong dongk aplikasi manajemennya perbaiki dongk kayak gini kadang malas pesan grabnya,bagus bantu cuman kadang kadang promo laku kali pesan hari pakai pas yg kali vocer habis aduuhh tolong dongk aplikasi manajemen baik dongk kayak gin kadang malas pesan grabnya
1565,1,"Pak grab kok suka error ya? Kalo mau di pake pas keadaan genting suka error, dari kemarin juga grab saya tidak menyambungkan koneksi terus, padahal pakai data dan wifi sudah full gps juga sudah menyala, tolong di perbaiki lagi nanti kalau sudah benar kembali saya tambah reting nya, makasih",negatif,pak grab kok suka error ya kalo mau di pake pas keadaan genting suka error dari kemarin juga grab saya tidak menyambungkan koneksi terus padahal pakai data dan wifi sudah full gps juga sudah menyala tolong di perbaiki lagi nanti kalau sudah benar kembali saya tambah reting nya makasih,grab suka error ya kalo pake pas genting suka error kemarin grab menyambungkan koneksi pakai data wifi full gps menyala tolong perbaiki reting nya makasih,grab suka error ya kalo pake pas genting suka error kemarin grab sambung koneksi pakai data wifi full gps nyala tolong baik reting nya makasih
1566,2,"Update nya makin tidak bagus: 1. Yang mau daftar gak bisa2, pakai nmr hp gagal minta pake email, sudah pakai email gak bs jg. 2. Tampilan map nya ribet, susah mengenali lokasi 3. Deteksi lokasi pd map nya jg tidak tepat, pdhal buka klu ggle map lokasi tepat. Mohon diperbaiki..",negatif,update nya makin tidak bagus yang mau daftar gak bisa pakai nmr hp gagal minta pake email sudah pakai email gak bs jg tampilan map nya ribet susah mengenali lokasi deteksi lokasi pd map nya jg tidak tepat pdhal buka klu ggle map lokasi tepat mohon diperbaiki,update nya bagus daftar gak pakai nmr hp gagal pake email pakai email gak bs jg tampilan map nya ribet susah mengenali lokasi deteksi lokasi pd map nya jg pdhal buka klu ggle map lokasi mohon diperbaiki,update nya bagus daftar gak pakai nmr hp gagal pake email pakai email gak bs jg tampil map nya ribet susah nali lokasi deteksi lokasi pd map nya jg pdhal buka klu ggle map lokasi mohon baik
1567,5,"Sebagian besar driver makin bagus layanannya, hanya saja kadang ada driver yg terlalu mempersoalkan titik lokasi jemputan, padahal hanya beda 10 atau 20 meter. itupun kalau dilihat di maps grab, alamat kita tetap, walau digeser2 dikit, karna alamat kita areanya luas. Mohon driver lebih bijak, cek juga aplikasi maps anda sdh di update atau belum? jadi jangan meributkan posisi titik yg hanya beda 10 meter.",positif,sebagian besar driver makin bagus layanannya hanya saja kadang ada driver yg terlalu mempersoalkan titik lokasi jemputan padahal hanya beda atau meter itupun kalau dilihat di maps grab alamat kita tetap walau digeser dikit karna alamat kita areanya luas mohon driver lebih bijak cek juga aplikasi maps anda sdh di update atau belum jadi jangan meributkan posisi titik yg hanya beda meter,driver bagus layanannya kadang driver yg titik lokasi jemputan beda meter itupun maps grab alamat digeser dikit karna alamat areanya luas mohon driver bijak cek aplikasi maps sdh update meributkan posisi titik yg beda meter,driver bagus layan kadang driver yg titik lokasi jemput beda meter itu maps grab alamat geser dikit karna alamat area luas mohon driver bijak cek aplikasi maps sdh update ribut posisi titik yg beda meter
1568,5,"sy suka grabfood,,jd gk perlu susah² beli makanan jauh apalagi nunggu,,tinggal klik duduk manis dianter ma bang grab. cuma saran sy utk restonya tlg dikasih gambar menu, cz cm ada daftar menu dan harga sj, jd kadang ada resto yg menunya tdk sesuai ekspektasi, sm resto jg bisa dikasih review pembeli, biar pembeli lain bisa melihat penilaian sebelum order. ""curhat baru sj kecewa order grabfood udah harganya tdk sesuai aplikasi, lebih mahal, menunya sedikit sekali, rasanya 0...😭😭",positif,sy suka grabfoodjd gk perlu susah beli makanan jauh apalagi nunggutinggal klik duduk manis dianter ma bang grab cuma saran sy utk restonya tlg dikasih gambar menu cz cm ada daftar menu dan harga sj jd kadang ada resto yg menunya tdk sesuai ekspektasi sm resto jg bisa dikasih review pembeli biar pembeli lain bisa melihat penilaian sebelum order curhat baru sj kecewa order grabfood udah harganya tdk sesuai aplikasi lebih mahal menunya sedikit sekali rasanya,sy suka grabfoodjd gk susah beli makanan nunggutinggal klik duduk manis dianter ma bang grab saran sy utk restonya tlg dikasih gambar menu cz cm daftar menu harga sj jd kadang resto yg menunya tdk sesuai ekspektasi sm resto jg dikasih review pembeli biar pembeli penilaian order curhat sj kecewa order grabfood udah harganya tdk sesuai aplikasi mahal menunya,sy suka grabfoodjd gk susah beli makan nunggutinggal klik duduk manis anter ma bang grab saran sy utk restonya tlg kasih gambar menu cz cm daftar menu harga sj jd kadang resto yg menu tdk sesuai ekspektasi sm resto jg kasih review beli biar beli nilai order curhat sj kecewa order grabfood udah harga tdk sesuai aplikasi mahal menu
1569,4,"Tolong dong aplikasi ini di perbaiki lagi supaya bisa sinkron ke google maps. karena di hp temen2 saya banyak lokasi yg tidak bisa ditemukan diaplikasi grab, padahal di maps penulisan lokasi sudah benar dan ada, dan aplikasi grab nya juga sudah terupdate tapi tetap tidak bisa menemukan lokasi yang diinginkan, tolong diperbaiki lagi aplikasi grab nya supaya bisa sinkron ke google maps nya. trims",positif,tolong dong aplikasi ini di perbaiki lagi supaya bisa sinkron ke google maps karena di hp temen saya banyak lokasi yg tidak bisa ditemukan diaplikasi grab padahal di maps penulisan lokasi sudah benar dan ada dan aplikasi grab nya juga sudah terupdate tapi tetap tidak bisa menemukan lokasi yang diinginkan tolong diperbaiki lagi aplikasi grab nya supaya bisa sinkron ke google maps nya trims,tolong aplikasi perbaiki sinkron google maps hp temen lokasi yg ditemukan diaplikasi grab maps penulisan lokasi aplikasi grab nya terupdate menemukan lokasi tolong diperbaiki aplikasi grab nya sinkron google maps nya trims,tolong aplikasi baik sinkron google maps hp temen lokasi yg temu aplikasi grab maps tulis lokasi aplikasi grab nya terupdate temu lokasi tolong baik aplikasi grab nya sinkron google maps nya trims
1570,2,"Sama seperti komentar yang lainnya masalah titik lokasi yang susah sekali dipaskan. Saya sudah ada alamat tersimpan malah tidak bisa terdetek, diklik manual tidak bisa, otomatis di peta apalagi. Padahal cek di peta google maps ada lo lokasi rumah saya",negatif,sama seperti komentar yang lainnya masalah titik lokasi yang susah sekali dipaskan saya sudah ada alamat tersimpan malah tidak bisa terdetek diklik manual tidak bisa otomatis di peta apalagi padahal cek di peta google maps ada lo lokasi rumah saya,komentar titik lokasi susah dipaskan alamat tersimpan terdetek diklik manual otomatis peta cek peta google maps lo lokasi rumah,komentar titik lokasi susah pas alamat simpan terdetek klik manual otomatis peta cek peta google maps lo lokasi rumah
1571,1,"Setelah di update aplikasinya jd berat bgt. Stuck lah tiba2, susah utk chat, berat bgt smpe kayak ngehank aplikasinya. Pdhal wifi sy cepat, dan hp sy 8/128. Tolong diperbaiki ya. Menyusahkan sekali soalnya",negatif,setelah di update aplikasinya jd berat bgt stuck lah tiba susah utk chat berat bgt smpe kayak ngehank aplikasinya pdhal wifi sy cepat dan hp sy tolong diperbaiki ya menyusahkan sekali soalnya,update aplikasinya jd berat bgt stuck susah utk chat berat bgt smpe kayak ngehank aplikasinya pdhal wifi sy cepat hp sy tolong diperbaiki ya menyusahkan,update aplikasi jd berat bgt stuck susah utk chat berat bgt smpe kayak ngehank aplikasi pdhal wifi sy cepat hp sy tolong baik ya susah
1572,4,"Bagus, tapi kalau bisa tolong pilihkan driver yg tdrdekat dengan titik lokasi penjemputan. Beberapa kali order di waktu yg sama, selalu driver terlalu jauh dari tempat menjemput penumpang... sehingga harus dibatalkan. pembatalan selalu dilakukan oleh penumpang, dan sanksi terlalu sering membatalkan d banned akunny, tolong systemnya di tingkatkan. Terimakasih.",positif,bagus tapi kalau bisa tolong pilihkan driver yg tdrdekat dengan titik lokasi penjemputan beberapa kali order di waktu yg sama selalu driver terlalu jauh dari tempat menjemput penumpang sehingga harus dibatalkan pembatalan selalu dilakukan oleh penumpang dan sanksi terlalu sering membatalkan d banned akunny tolong systemnya di tingkatkan terimakasih,bagus tolong pilihkan driver yg tdrdekat titik lokasi penjemputan kali order yg driver menjemput penumpang dibatalkan pembatalan penumpang sanksi membatalkan d banned akunny tolong systemnya tingkatkan terimakasih,bagus tolong pilih driver yg tdrdekat titik lokasi jemput kali order yg driver jemput tumpang batal batal tumpang sanksi batal d banned akunny tolong systemnya tingkat terimakasih
1573,5,"Tolong setiap waktu di update untuk grab food nya, saya sering pesen makanan di resto langganan saya, harganya sudah naik itu sekitar 3 bulanan tapi harga di aplikasi masih harga lama. Banyak yg ngeluh soal itu!! Mohon untuk selalu update untuk harga mkanan"" Terbaru agar kedepanya tidak mengecewakan. Mksh",positif,tolong setiap waktu di update untuk grab food nya saya sering pesen makanan di resto langganan saya harganya sudah naik itu sekitar bulanan tapi harga di aplikasi masih harga lama banyak yg ngeluh soal itu mohon untuk selalu update untuk harga mkanan terbaru agar kedepanya tidak mengecewakan mksh,tolong update grab food nya pesen makanan resto langganan harganya bulanan harga aplikasi harga yg ngeluh mohon update harga mkanan terbaru kedepanya mengecewakan mksh,tolong update grab food nya sen makan resto langgan harga bulan harga aplikasi harga yg ngeluh mohon update harga mkanan baru depa kecewa mksh
1574,2,"Kurang tau ya, saya nya yang gak bisa atau mungkin karena diupdate. Tapi mencari titik penjemputan sekarang kenapa susah sekali. Berbeda dengan aplikasi yang dulu. Sudah ketik nama stasiunnya tetap tidak ketemu, padahal dulu ada, jika memang tidak bisa dijemput didepan stasiunnya kan nanti bisa didiskusikan dengan driver, paling tidak titik patokannya itu ada. Jadi buat orang yang pergi ke suatu daerah baru tidak bingung mencari titik penjemputan.",negatif,kurang tau ya saya nya yang gak bisa atau mungkin karena diupdate tapi mencari titik penjemputan sekarang kenapa susah sekali berbeda dengan aplikasi yang dulu sudah ketik nama stasiunnya tetap tidak ketemu padahal dulu ada jika memang tidak bisa dijemput didepan stasiunnya kan nanti bisa didiskusikan dengan driver paling tidak titik patokannya itu ada jadi buat orang yang pergi ke suatu daerah baru tidak bingung mencari titik penjemputan,tau ya nya gak diupdate mencari titik penjemputan susah berbeda aplikasi ketik nama stasiunnya ketemu dijemput didepan stasiunnya didiskusikan driver titik patokannya orang pergi daerah bingung mencari titik penjemputan,tau ya nya gak diupdate cari titik jemput susah beda aplikasi ketik nama stasiun ketemu jemput depan stasiun diskusi driver titik patok orang pergi daerah bingung cari titik jemput
1575,1,"Dulu saya sering pake Grab tp skrg tidak. Karena maps ny sangat tidak membantu. Jika mau pesen di maps acak2-an, tidak bisa pin lokasi. Lokasi pun berubah-ubah pdhl sy tidak kemana2 hnya tiduran saja. Bagaimana mau pesen jk maps ny saja tidak jelas..",negatif,dulu saya sering pake grab tp skrg tidak karena maps ny sangat tidak membantu jika mau pesen di maps acakan tidak bisa pin lokasi lokasi pun berubahubah pdhl sy tidak kemana hnya tiduran saja bagaimana mau pesen jk maps ny saja tidak jelas,pake grab tp skrg maps ny membantu pesen maps acakan pin lokasi lokasi berubahubah pdhl sy kemana hnya tiduran pesen jk maps ny,pake grab tp skrg maps ny bantu sen maps acak pin lokasi lokasi berubahubah pdhl sy mana hnya tidur sen jk maps ny
1576,3,"Aplikasi sering memberikan arah/tempat yg salah, memutar lebih jauh. Aplikasi sering menghabiskan poin reward saat pengguna membatalkan keberangkatan sebab masalah teknis ( mitra supir terlalu jauh lokasi, salah lokasi, dll), cs tidak memberikan solusi praktis hanya jawaban standar . Begitu juga layanan via email dijawab oleh Bots. Sampai detik ini saya sudah kehilangan 3000 poin reward",negatif,aplikasi sering memberikan arahtempat yg salah memutar lebih jauh aplikasi sering menghabiskan poin reward saat pengguna membatalkan keberangkatan sebab masalah teknis mitra supir terlalu jauh lokasi salah lokasi dll cs tidak memberikan solusi praktis hanya jawaban standar begitu juga layanan via email dijawab oleh bots sampai detik ini saya sudah kehilangan poin reward,aplikasi arahtempat yg salah memutar aplikasi menghabiskan poin reward pengguna membatalkan keberangkatan teknis mitra supir lokasi salah lokasi dll cs solusi praktis standar layanan via email bots detik kehilangan poin reward,aplikasi arahtempat yg salah putar aplikasi habis poin reward guna batal berangkat teknis mitra supir lokasi salah lokasi dll cs solusi praktis standar layan via email bots detik hilang poin reward
1577,5,"Aplikasinya membantu sekali buat saya yang kalo kemana"" gak ada yg nganterin dan gak paham jalan. 😂 asiknya lagi bisa pake ovo poin buat grab food. Dan banyak promonya. Puas lah pake grab. Sayang, kadang saya sering gak dapat bintang setelah melakukan perjalanan. Tapi gak pp lah, saya ttp ksih bintang 5. 👍",positif,aplikasinya membantu sekali buat saya yang kalo kemana gak ada yg nganterin dan gak paham jalan asiknya lagi bisa pake ovo poin buat grab food dan banyak promonya puas lah pake grab sayang kadang saya sering gak dapat bintang setelah melakukan perjalanan tapi gak pp lah saya ttp ksih bintang,aplikasinya membantu kalo kemana gak yg nganterin gak paham jalan asiknya pake ovo poin grab food promonya puas pake grab sayang kadang gak bintang perjalanan gak pp ttp ksih bintang,aplikasi bantu kalo mana gak yg nganterin gak paham jalan asiknya pake ovo poin grab food promonya puas pake grab sayang kadang gak bintang jalan gak pp ttp ksih bintang
1578,1,pendaftaran mau menggunakan aplikasi ini sangat sulit' hampir setengah jam otak atik gak bisa daftar' pada hal saya lagi butuh x jasanya' tapi ternyata tak seperti yg di bayangkan..gak berguna' sulit masuk dan susah di gunakan/gak jelas..,negatif,pendaftaran mau menggunakan aplikasi ini sangat sulit hampir setengah jam otak atik gak bisa daftar pada hal saya lagi butuh x jasanya tapi ternyata tak seperti yg di bayangkangak berguna sulit masuk dan susah di gunakangak jelas,pendaftaran aplikasi sulit jam otak atik gak daftar butuh x jasanya yg bayangkangak berguna sulit masuk susah gunakangak,daftar aplikasi sulit jam otak atik gak daftar butuh x jasa yg bayangkangak guna sulit masuk susah gunakangak
1579,5,"Sangat membantu .tingkatkan lg kenyamanannya .supaya nyaman. Terutama petunjuk arahnya .agar para draver dengan mudah menemukan titik yg memanggil .kasihan sring x di buatnya muter """" karna tdk pas dengan titik nya . Bisa mamtapp lg klo titik itu bsa pas dengan hp yg mengundang nya wahhhh manttappp benarr tuhh",positif,sangat membantu tingkatkan lg kenyamanannya supaya nyaman terutama petunjuk arahnya agar para draver dengan mudah menemukan titik yg memanggil kasihan sring x di buatnya muter karna tdk pas dengan titik nya bisa mamtapp lg klo titik itu bsa pas dengan hp yg mengundang nya wahhhh manttappp benarr tuhh,membantu tingkatkan lg kenyamanannya nyaman petunjuk arahnya draver mudah menemukan titik yg memanggil kasihan sring x buatnya muter karna tdk pas titik nya mamtapp lg klo titik bsa pas hp yg mengundang nya wahhhh manttappp benarr tuhh,bantu tingkat lg nyaman nyaman tunjuk arah draver mudah temu titik yg panggil kasihan sring x buat muter karna tdk pas titik nya mamtapp lg klo titik bsa pas hp yg undang nya wahhhh manttappp benarr tuhh
1580,4,"Fitur telepon grab, ditambah dengan suara atau hp getar. Bisa di non aktifkan busa diaktfikan juga. Fungsinya, untuk orang2 sibuk, maka bisa diaktifkan supaya saat grab dekat kita bisa lebih aware. Untuk orang2 yang senggang bisa di non aktifkan, agar tidak mengganggu masa2 senggangnya. Terima kasih",positif,fitur telepon grab ditambah dengan suara atau hp getar bisa di non aktifkan busa diaktfikan juga fungsinya untuk orang sibuk maka bisa diaktifkan supaya saat grab dekat kita bisa lebih aware untuk orang yang senggang bisa di non aktifkan agar tidak mengganggu masa senggangnya terima kasih,fitur telepon grab ditambah suara hp getar non aktifkan busa diaktfikan fungsinya orang sibuk diaktifkan grab aware orang senggang non aktifkan mengganggu senggangnya terima kasih,fitur telepon grab tambah suara hp getar non aktif busa diaktfikan fungsi orang sibuk aktif grab aware orang senggang non aktif ganggu senggang terima kasih
1581,3,"Titik titik lokasi penjemputan belum sempurna dan masih banyak sekali kekurangan dari aplikasi tersebut, contohnya jaringan yg ada masih sangat lemot di berbagai titik tidak merata mau operator manapun usahakan lebih kerja keras lagi terhadap kesempurnaan jaringan",negatif,titik titik lokasi penjemputan belum sempurna dan masih banyak sekali kekurangan dari aplikasi tersebut contohnya jaringan yg ada masih sangat lemot di berbagai titik tidak merata mau operator manapun usahakan lebih kerja keras lagi terhadap kesempurnaan jaringan,titik titik lokasi penjemputan sempurna kekurangan aplikasi contohnya jaringan yg lemot titik merata operator manapun usahakan kerja keras kesempurnaan jaringan,titik titik lokasi jemput sempurna kurang aplikasi contoh jaring yg lot titik rata operator mana usaha kerja keras sempurna jaring
1582,1,"Pemberian Bintang untuk Driver jangan di limit bisa jadi expired, kita pekerja atau user terkadang terlalu sibuk dan lupa memberikan bintang untuk penilaian.. kasihan performa nya bergantung pada itu.. berikan system reminder automatic bila ada perjalanan yang belum di nilai.. Terima kasih",negatif,pemberian bintang untuk driver jangan di limit bisa jadi expired kita pekerja atau user terkadang terlalu sibuk dan lupa memberikan bintang untuk penilaian kasihan performa nya bergantung pada itu berikan system reminder automatic bila ada perjalanan yang belum di nilai terima kasih,pemberian bintang driver limit expired pekerja user terkadang sibuk lupa bintang penilaian kasihan performa nya bergantung system reminder automatic perjalanan nilai terima kasih,beri bintang driver limit expired kerja user terkadang sibuk lupa bintang nilai kasihan performa nya gantung system reminder automatic jalan nilai terima kasih
1583,1,"Semakin kesini semakin lemot, semakin sulit digunakan. Susah penempatan titik jemput dan drop off, nggak bisa dipadukan dengan google map, selalu bergeser ke titik dominan. Terlalu berat, kebanyakan bug. Kalau terus seperti ini .. Customer grab pasti pindah sebelah, nggak mau order Grab lagi, karena kelamaan kalau mau buat orderan",negatif,semakin kesini semakin lemot semakin sulit digunakan susah penempatan titik jemput dan drop off nggak bisa dipadukan dengan google map selalu bergeser ke titik dominan terlalu berat kebanyakan bug kalau terus seperti ini customer grab pasti pindah sebelah nggak mau order grab lagi karena kelamaan kalau mau buat orderan,kesini lemot sulit susah penempatan titik jemput drop off nggak dipadukan google map bergeser titik dominan berat kebanyakan bug customer grab pindah sebelah nggak order grab orderan,kesini lot sulit susah tempat titik jemput drop off nggak padu google map geser titik dominan berat banyak bug customer grab pindah belah nggak order grab order
